dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversiy,obj_Geopolitical
1.605480451518447e-05,2.6852094778776046e-06,0.15329477898571167,0.005616172856669773,8.946263041027198e-07,4.8441016850179025e-09,0.27992017442229955,9.902922849446688e-08,0.5590229342143627,0.0021262010073289503,0.0033295972961025423,0.05049249635179761,0.5705899761699498,0.8112741572874895,0.6506696703504653,0.2568901329546131
0.06976597715256513,0.00859495815596301,0.22801815713705495,0.2221368951035116,0.007308057241160998,5.2866403116904534e-05,0.12935856283939315,0.000793480636948643,0.18564696850849158,0.1483240768217942,0.0038353269637023753,0.053918524965469,0.6795585359049789,0.6856628858361764,0.9116324982305737,0.2931985509018711
0.06433481858855052,7.186265567586836e-07,1.8092543600705403e-05,0.0001610333302209789,2.578187343016643e-05,0.00014761506172975865,0.3680557796006759,1.0048769521730139e-07,0.567256022154642,3.773289797287216e-08,0.0038853738124440553,0.052231225756913094,0.5679957906931449,0.8186664483858225,0.5984628120383292,0.25795880122182696
6.873703178631866e-05,0.2085902071814315,0.24026253870111097,0.002040089828119564,5.2938130400994865e-06,2.263490390285712e-07,0.39092573825617083,0.08367259036586513,0.0014647586760540268,0.0729698197973824,0.003942166793508473,0.051022876598868075,0.8102828950881062,0.6413400407724981,0.81512121768515,0.30156318479036714
0.01858061676775351,0.28696134840231885,0.22964461683724985,0.0013180976649979977,2.035783621978633e-06,0.008132495140021831,0.45354592405463195,6.042302732782906e-05,9.365416457583401e-05,0.0016607881575003724,0.0043099149169641415,0.04802158465898837,0.9078929712187835,0.671275222724421,0.7319963827028947,0.28805489460300104
1.9256563379894636e-05,8.387187736281361e-07,2.1116052333274496e-05,0.006391859012831437,4.466394704533558e-06,5.736881015714567e-09,0.33151012075686137,1.1728054815774734e-07,0.6620521754451112,4.403857555165492e-08,0.004420871184312871,0.05313633994369936,0.5028156860793384,0.8327765472307984,0.5019412223612848,0.26648016504647426
0.04221287222012443,0.21577284758199988,0.0756716836364314,0.004933068218569718,0.006929438407523452,1.418816832621246e-05,0.5672240157585791,0.00041407939310357257,0.0131536264889722,0.07367418012637,0.0046583499710278545,0.04934304269532575,0.8569298869692483,0.6722949209464962,0.6872415969541964,0.2755108536034254
0.008104608818670807,0.00014888449229508036,0.040382561449916136,0.011676213912022521,6.515978020382378e-05,3.453626531186637e-05,0.2575036251187006,0.0003492955352954652,0.6736536989748976,0.008081415652686203,0.004817604446566199,0.0556717445548607,0.4831459688974886,0.8236241235280033,0.5310937201022461,0.28008998134111474
0.21559480073022105,0.10345786476582178,0.11036798493089471,0.1193532275012438,0.0014023922081909377,0.12276723247548744,0.17063357491966719,0.02996381777234289,0.12547936407632307,0.0009797406198071219,0.005124601280743327,0.05601590702266827,0.7385162332491633,0.686336975369342,0.950617365626541,0.3068722938770829
0.11246269486727954,0.111457044750532,0.10870773967645224,0.10315417338656274,0.11102281491568573,0.11066465437618131,0.11396524183693865,0.11020580797782525,0.11828399097766926,7.583723487327877e-05,0.005126422043817752,0.05811845474647427,0.6406676383801153,0.6510180514041901,0.9875267526601641,0.32827559945596463
0.11207159552434295,0.11106944264817238,0.10832969853481184,0.10721306275116346,0.10985667943458834,0.11027980788407202,0.11061737517641257,0.10936606407125678,0.116878445637816,0.004317828337363766,0.005182085620812295,0.05832523590066212,0.6391906812163968,0.6494763902098194,0.9886301017515136,0.3294890756536759
1.665297097022567e-05,0.1352062139299552,1.8261046873967717e-05,0.005527644807982329,3.86251377718956e-06,4.961223408849817e-09,0.286688144109036,1.014235783048536e-07,0.5725391099625436,4.274059776293322e-09,0.005381624455109448,0.05947256173901174,0.5362363756391444,0.7810230751471186,0.635219555358336,0.318334142137318
0.06675385599669328,0.010967550300241546,0.16060861432024884,3.2766640560285767e-06,0.002034850841420962,0.08045421798253545,0.003057445846829953,0.07741791876419078,0.5367834878489114,0.06191878143487171,0.006445325368296571,0.06673946152981777,0.41652875393634997,0.7261421054690739,0.7390868403263803,0.3444353785361176
0.0020192872612868344,0.0007737109137908585,1.5118466255551354e-05,0.17010053864731972,0.021340493030584263,0.14423527745736886,0.010975710803332159,0.06963144539758315,0.45562501830802926,0.12528339971444938,0.006999565842764594,0.06596506803158461,0.372820772339404,0.6959877080017706,0.8017142294441242,0.35421689989688443
0.10195630433748117,0.10104460317754421,0.09855214125334562,0.097536290115873,0.09994130082234022,0.10032623879674459,0.10063333814186613,0.0994949671276833,0.10086399161979544,0.09965082460732631,0.007145629039325519,0.06416510540364849,0.5897049341355045,0.6149276387801967,0.9999836456205258,0.350484880871487
1.8178535281499286e-06,0.0009561418018195954,0.0003033239926340444,4.968740734488306e-05,8.494369940370118e-05,0.17194944017691857,0.21104491791933805,0.00314270671916251,0.4631109764431225,0.14935604398672794,0.0074358065253166145,0.06518048499392584,0.40396897886537597,0.7127558517745121,0.7656705952890099,0.3190589059965275
0.30897181184918604,0.0011906222983346698,3.041808841480919e-05,0.22820953921105872,2.2288654933758706e-05,0.0065257437175402855,0.13560570005239916,0.1523400698653161,0.028230315165719135,0.13887349109709726,0.007543886556723943,0.06142967430625607,0.6889306545382115,0.6267860199917115,0.8785929126266854,0.33631154862935986
0.10810168078923119,0.26264208328639993,0.09624500218060138,0.10222180914861383,0.0011266689212167226,0.10705760882295651,0.10513826745849575,0.10718982019948912,0.10942268880516277,0.000854370387833045,0.007681353450834943,0.06363505367471807,0.6803626088953697,0.628318242247484,0.9484893282052578,0.38332976908965144
0.0010846708289577102,0.02373684022054823,0.19193432076204026,5.910374568384087e-05,0.005476387462759225,0.3536614292618987,0.029554572401744507,0.20586245604799316,0.02585122455872615,0.1627789947096482,0.0076859069869633905,0.0650685732819751,0.44119570206008385,0.5583759623756209,0.8523023234098399,0.35612150418735
0.1187352281962181,0.11767348860124852,0.11729832175358877,0.11358781332429393,0.11638861604956255,0.11683690317147512,0.15639542535412415,0.0013713174071253128,0.02566254990687793,0.11605033623548565,0.007830230535018799,0.06230132741731288,0.6710551136916776,0.6139768014273346,0.9773433106263854,0.3289355836731336
0.26450565875241433,0.00722893638083287,0.10586041762755642,0.000958893546544734,0.0013412117450505245,0.13374810499045753,0.0020406476710731515,0.051027731276554696,0.39247646466816366,0.04081193334135198,0.008349877426550899,0.06920446577323396,0.5118047941007624,0.7039846502591749,0.8250837935650293,0.342194260956844
0.0058016956278666865,0.05542556857721891,0.0001594667761877735,0.1393060109147155,8.313794323177746e-05,0.1690195565933825,0.01686681785987847,2.2357205939384513e-05,0.4851650052356676,0.1281503832659114,0.008472661264490903,0.0693201913175749,0.3824875204007615,0.6991012050930003,0.7742538289612005,0.36563362264724186
0.06681429850877345,0.052802813197504954,0.0007710865093735598,3.2796309229433356e-06,0.05511499243382238,0.0805270655352304,0.0030602142218514746,0.146447809486237,0.5324835944644827,0.06197484601180119,0.008612416998819062,0.07290107460907609,0.3370138726036433,0.6932378506280245,0.7493209571632784,0.38521744671682157
0.14148198168856554,0.14021683886435446,0.13696972497323012,0.13534844855171493,0.002448491384870456,0.1392199842134288,0.0115162219220065,0.13806645119921657,0.017409724422278127,0.13732213278033453,0.009160739352415187,0.06825413561271601,0.6051584477831096,0.5715707790015607,0.9616650497637937,0.3892933404737223
0.0007581619910514325,0.14764760783670786,0.13384806004386246,4.003327576509838e-05,0.05948917641415497,0.23949679804084323,0.017239219561061295,0.13940847087344457,0.14479525048342587,0.1172772214796832,0.009244019558612248,0.07096337366285535,0.4532175841312117,0.5788297621009089,0.9388167802724159,0.39235025778712235
0.0902110406653225,0.136915223762784,0.0004004666010457882,0.00835363725018154,0.0020976976213466763,0.008494362874326528,0.02708053137753498,0.04260777462172227,0.6740186724349008,0.009820592790834864,0.00932293791360478,0.07324561880794649,0.4049367684234484,0.7518752949202225,0.5733592211197047,0.3891042935648319
2.682303348857516e-05,0.013997816677941664,0.00022043330737155388,0.001489236131017863,2.7053533920753106e-05,0.17488586168958573,0.000986830746901011,0.10117919896518172,0.5583504622309686,0.14883628368362248,0.009938345812249387,0.07497729397930772,0.2591049347659983,0.6831619214291944,0.6945233849893658,0.38491017957951706
0.0017728894706311622,0.13054690225383242,0.0003981016803694499,3.5394715432686245e-05,0.049924019055831624,0.2117468743610905,0.01706347715579476,0.12325554332411934,0.3664165269143696,0.09884027106852841,0.010216966570567988,0.07465742516009846,0.34952514169137283,0.6310947190647977,0.8623461059589796,0.4038450105388739
0.12757522013239284,0.13547603339019357,0.002303861444993206,0.0059080474468441845,0.12590826363472038,0.1263932170180116,0.12678010757266175,0.12534596256365646,0.12707068993119053,0.09723859686533522,0.01032077134213488,0.07099906858616396,0.5244069941579841,0.5962960547592442,0.973461497395659,0.3773786407592552
0.06584582280435515,0.2801283268313915,0.025870215174848565,0.00036632125894616753,1.5994157393616396e-05,0.043520668350635346,0.016438216662619333,0.15884932899864226,0.4073922757444023,0.0015728300167657553,0.010335918388171387,0.07537339673942756,0.47560087808229,0.6526931424776966,0.8035052585011944,0.4400344452594567
0.0001254245307195803,0.01697276629583663,0.0002722014372325344,0.06618538491942079,3.2803209191688844e-05,0.05623945007251932,0.001168106853693903,2.8704311496045305e-05,0.6785067669468329,0.18046839142305668,0.01072963384318486,0.07592490054713322,0.28121507242758975,0.7231306692527176,0.5546964610987347,0.38142337051947595
0.002963261971749618,0.004761854608700406,2.218603414439678e-05,0.008889441860197484,0.03131672876281043,0.0008364040620866212,0.0008370121551429812,0.10276287898687606,0.6595138218100499,0.18809640974824196,0.010836738537832395,0.07809866391223988,0.24243330634311183,0.6975443304119668,0.575564926302791,0.3966149444597741
2.2824093143923788e-08,3.837591653942425e-06,2.411753279926886e-05,4.303772668429581e-06,1.0713264223335522e-06,0.003786129478187276,1.4217413819101205e-07,0.09659531975356611,0.6997283736090646,0.19985668193740677,0.01125280116573802,0.07898809006841839,0.2252517573311345,0.7053180145358309,0.5123250207339899,0.3994385760493824
0.04703804689564497,0.058227121411749336,2.0887586618357628e-05,2.325362609112949e-05,0.0008105107850223379,0.003150350845826813,2.397982422869528e-05,0.05137834875189037,0.6900789800946104,0.14924852017831744,0.011419937679991042,0.07913135665433045,0.29035426333699044,0.7161950354561581,0.5480695411353328,0.4022461787961758
0.04269141652053605,0.062386214899102184,2.043896080431405e-05,3.260431044930434e-05,2.6518005789339463e-05,0.003208642967288665,2.3464783005322663e-05,0.05055823888741603,0.6752573901303961,0.16579507053521256,0.011852173786374265,0.08004722952364336,0.28697912021119476,0.7068069426734145,0.5647315790698463,0.4067567519459439
0.06808066017523376,0.015218280083228642,0.00014287177088709703,5.68534762846587e-05,0.13107176966056086,0.08197145593770093,1.4301316340617017e-05,0.0035519224597719687,0.5403867331680803,0.15950515195191134,0.012276719386842863,0.07824910483363916,0.3061189945150339,0.6814833234355184,0.7264021604281047,0.3761388539390683
0.16214689128041487,0.32331513879163193,0.013906587139125263,0.10041455213918293,5.977819788054451e-05,0.00041915044198232815,0.20078587570593817,0.10880361695315348,0.007528341485234859,0.08262006786545552,0.012479839502708479,0.069315019614445,0.7357445778371154,0.5824328048277161,0.8887367838709428,0.4120510582626312
0.0007856466242847258,0.35343271557497097,0.13601158593452908,0.004054530485376946,0.006053864788544444,0.04723833912483408,4.487023402630527e-05,0.0082207749824314,0.3949953155094948,0.049162356741507166,0.012530309677786882,0.07756926173824288,0.5237728346071162,0.6441180383252845,0.7731057532035285,0.44320134482614326
0.05824591242198204,0.48040441917636373,0.0001222329018732193,0.1545775789426035,0.0036673399142564617,0.005564396237977736,0.289803606493018,4.400074587362412e-06,0.0001375042107419426,0.007472609626596143,0.013070604399060182,0.06386208468908128,0.8459616160469134,0.6096200003363612,0.7309315153600136,0.4072277064252796
0.08127538651038814,0.08620047871256825,0.00017056177731508844,0.0003020046707251064,1.1797004135083488e-05,0.0018400787675818943,5.611320034183719e-05,0.0035537486359267074,0.6405705989174698,0.18601923180354807,0.01364522445623032,0.0826234260102175,0.3187476018570273,0.6951881925115464,0.6011264484597812,0.41325695801573165
0.010252540132067115,0.3062142655418539,0.010525178759653617,0.006458655881674434,0.0021556472228353215,0.12414336130447563,0.013734702901376088,0.11850752741864583,0.30732640667964206,0.10068171415777578,0.013823396979026153,0.08055077427190181,0.4351988649487873,0.5940172963333882,0.8574888783086899,0.4618781066821508
2.9308238468973858e-05,0.35939258625494364,0.00010401434279358502,0.0042274689635215515,0.00047054835826163276,0.04735093406965061,4.6784090640403486e-05,0.12479958161428531,0.4118431081170054,0.0517356659504287,0.013936891651565815,0.0814511330008268,0.43585640126555575,0.6216830477353986,0.7563449897838906,0.47780374803617043
2.269048555887839e-05,0.4642818858691479,0.001739213445199573,0.1729986330650811,0.00951336120096845,0.1595480309300219,0.01728317297645898,0.08942800069596467,0.07601553601621341,0.009169475315385017,0.014390966996356641,0.07318742732310583,0.6292624183971117,0.5667737758232726,0.7942290927201602,0.4697266527194655
0.0006979587390624985,0.3847988136993871,0.1196554253936539,3.6846374343472784e-05,0.003487747359339617,0.2204791128321718,0.018424870127540453,0.12833848398351017,0.016116134202784096,0.10796460728820705,0.015649453807327324,0.07835015691262541,0.5532477870376831,0.5166025350009861,0.8447360350550065,0.46610985497786556
0.04565015382542344,0.3347703336089133,0.01099724338322786,0.006748332952933843,0.0010866175076806844,0.12971131320930077,0.014350717840703877,0.030377601157027465,0.3211102984117027,0.10519738810308595,0.016208860833561482,0.08275247741468246,0.4687786877486469,0.6026753426802509,0.8372723848388514,0.46205634202019125
2.301901619211939e-05,0.4710041228865587,0.00014573123810807857,0.17550344285961894,0.010209577211329856,0.16185809236514553,0.017533412300233524,0.029552788849910118,0.0743331827155201,0.059836630557382975,0.016763304290467473,0.07642865045544896,0.6230657234315093,0.5563638532967338,0.7897385846501332,0.47566490133687495
0.07978658549686778,0.3607854497343937,0.03259629590156444,0.00046156230518143654,2.0152529987666264e-05,0.05483574735668831,0.01046496659140754,0.1616088505350692,0.1722664841468756,0.12717390540196438,0.017230992116954537,0.08413078964832284,0.5077111073448054,0.5440459258050228,0.8748026544684535,0.48953666379627947
0.39398036637384254,0.23036638672122361,0.010549523681401217,6.483462735153469e-05,0.08774287887061717,0.005642898670301543,3.33239257062236e-05,0.036262708191791795,0.21308671269322238,0.022270366244542022,0.01724090464685095,0.08117144042561614,0.6409205357031795,0.6247925561951257,0.8185021617496033,0.42092372821103685
0.0006380589811217159,0.4739993897305934,0.00010519622322885043,3.063744492030651e-06,0.00018981172471559826,0.005321860487932338,0.29749310085685293,0.06194078760057948,0.025567681174667956,0.1347410494758158,0.017725762510152454,0.0754123134954769,0.6940564274020027,0.5482076299494629,0.7379423768356516,0.45067716094162
0.06870871552241865,0.3576423813369266,0.001064232577781327,0.0009567361972064803,7.192237455593485e-05,0.29544133887397234,0.00394993021863736,0.13253492353543742,0.034422704316552484,0.10520711504651141,0.018365940295011016,0.08211915394353494,0.4982117459180203,0.5146154513995816,0.8336098156946186,0.4755691756404504
0.025347595520696684,0.39835155840615805,7.2808518402775225e-06,2.132289370792381e-05,1.6873369748013083e-05,0.0020416550025111097,1.4930608389295671e-05,0.032170136221129235,0.4296653266185256,0.11236332050729377,0.018642730647976037,0.08747810993006927,0.4506425759656979,0.6120110368678721,0.7137740439868109,0.495085261757562
0.0660580912978275,0.39389142084204515,0.0038546292279816306,0.07112898942914321,0.0004516396475343592,0.2359583990222481,1.7563541952281488e-05,0.0669283760708487,0.051403879687498384,0.11030701123292082,0.018828030309783264,0.0816272116245663,0.5492926789775642,0.5283209624466816,0.8449396804487636,0.4774056799601939
0.00313112656441077,0.446989642302988,0.0014454099508889179,4.692504993626631e-05,0.0007867864709266935,0.0025057064688274373,0.043836548039809284,0.11914744388331888,0.25137562375018185,0.13073478751871193,0.0194385471366007,0.08651668002962917,0.49616549538017973,0.5536963853133672,0.7819804683324537,0.5108133289284037
0.14388657828105958,0.401068548419581,0.009793696641533154,4.0607881349087054e-05,0.10210996131483666,0.004351187045294401,0.18973992893884925,0.0002882511258123001,0.03346435965062939,0.11525688070105523,0.0195269356415735,0.0793557687046829,0.6917249729214536,0.5546221958092592,0.8416600458329518,0.43916961084158285
0.22784470966883405,0.3563955397694833,0.0021789607614048807,0.09027045108649856,0.004236255438270356,0.21406235815256178,0.0033388348576472594,0.0002708076000468824,0.008785242379193323,0.09261684028605957,0.02036122101133186,0.08115244797812576,0.6471647115200169,0.5465315002057262,0.8426762061309024,0.45436558213124756
0.05849022187601039,0.44623871561533685,0.0001271936571044109,0.020535691790576904,0.006163922122257554,0.10029248657876069,5.410096709697439e-05,0.15123030768906354,0.090625963264227,0.1262413964395658,0.021099101776653664,0.08683764260959081,0.5241949558709791,0.5084454420883843,0.8221233674800237,0.5168339308369722
0.06797572662348814,0.43885694955448773,0.0019923368818024227,0.07809416729171703,0.005216423697040123,0.2591349348905965,0.00411136144307812,0.0003334660061952965,0.030212450140062054,0.11407218347153253,0.021588104363674927,0.08316485352633397,0.5784538655448931,0.5233431646766389,0.7950675720129322,0.4821511926096789
0.001391672339633447,0.5005593673723933,0.029116947164405244,2.9109990783271343e-05,0.0029047591353191324,0.055784413701317634,0.016540774317731006,0.16638388279826932,0.09499537565361095,0.13229369752653664,0.02184077151749125,0.0875762578396731,0.528479930705712,0.49848700300857574,0.7677636773508626,0.5318248327018485
0.07097988831345557,0.588756278930967,0.17077637443438223,3.484102083168703e-06,7.440565658364458e-05,0.002256839763737782,0.003251005675884533,0.08188777112921944,0.017335822032659636,0.06467812996102688,0.023166209831246284,0.08462506746659398,0.7071285617837328,0.5097019328940611,0.6755091813512654,0.5212051685190645
0.10381116811944738,0.5867394616417885,0.05766141761185444,0.019601015041486473,3.422492555562527e-05,0.020532260647804286,0.01863117333734252,0.00011893528094198352,0.18076270349123896,0.012107639902540096,0.023325651455749944,0.08520741160613876,0.6781721827890861,0.5711569469722569,0.6751783856362906,0.5121598282422084
0.001691545357980679,0.5361652052655903,0.000129221678631747,2.9835103721841467e-05,0.0006099939191638461,0.05717397099958444,5.812197206119917e-05,0.17119139391300742,0.09736165520703313,0.13558905658322523,0.024456866960588797,0.09058889935456019,0.5133656539829895,0.4862028760454259,0.7245384197757406,0.5521604167865032
0.3149335550049297,0.5411320937936396,0.016206187221736005,0.0013821072024492594,0.0019547490666709643,0.0006240359208670929,0.10243779053350838,0.0007121017476856704,0.01773324089592422,0.0028841386125890286,0.02614672355736681,0.083762843014256,0.8143025015345458,0.5602914776025455,0.6632303974473821,0.4846801403491189
0.05952386944075287,0.555409303099204,0.004946226369454423,5.0827879694961705e-05,0.07117197184333827,0.01855734005291432,0.0012669534248437632,0.08282102415342478,0.06469237660979701,0.14156010712657538,0.02839826141276552,0.09308298665288965,0.5662793432556211,0.48228479651799255,0.7238420311989587,0.5476666940760074
0.06505158848942054,0.5821945612939347,0.00014018586880046283,5.578466563272071e-05,3.230418241178868e-06,0.0015123730812104607,0.007856699618351561,0.18760989778015275,0.0001577001523417524,0.15541797863191398,0.029318281300115063,0.09359577715041525,0.5756272479847536,0.45217000159036,0.6637794435140515,0.5724363924661348
0.0707668533823562,0.5744439514705796,0.005880479202238806,6.042834822238163e-05,0.00011217900936561432,0.006622275455436685,2.5689905317864065e-05,0.09846441987572277,0.07532546855084019,0.16829825479992,0.03027297988377642,0.0950952123216111,0.567752848901468,0.47646383986174523,0.6902603076167991,0.5646080184740025
